"","Actitis hypoleucos","Alca torda","Anas acuta","Anas clypeata","Anas crecca","Anas penelope","Anas platyrhynchos","Anas querquedula","Anas strepera","Anser albifrons","Anser anser","Anser brachyrhynchus","Anser fabalis","Ardea cinerea","Ardea purpurea","Arenaria interpres","Aythya ferina","Aythya fuligula","Botaurus stellaris","Branta bernicla","Branta canadensis","Branta leucopsis","Bucephala clangula","Calidris alba","Calidris alpina","Calidris canutus","Calidris ferruginea","Calidris minuta","Cepphus grylle","Charadrius alexandrinus","Charadrius dubius","Charadrius hiaticula","Chlidonias niger","Ciconia ciconia","Cygnus columbianus","Cygnus cygnus","Cygnus olor","Fulica atra","Gallinago gallinago","Gallinula chloropus","Grus grus","Haematopus ostralegus","Hydroprogne caspia","Larus argentatus","Larus canus","Larus fuscus","Larus marinus","Larus melanocephalus","Larus ridibundus","Limosa lapponica","Limosa limosa","Lymnocryptes minimus","Mergus merganser","Mergus serrator","Morus bassanus","Numenius arquata","Numenius phaeopus","Nycticorax nycticorax","Phalacrocorax aristotelis","Phalacrocorax carbo","Philomachus pugnax","Platalea leucorodia","Pluvialis apricaria","Pluvialis squatarola","Podiceps cristatus","Rallus aquaticus","Recurvirostra avosetta","Rissa tridactyla","Scolopax rusticola","Somateria mollissima","Stercorarius skua","Sterna hirundo","Sterna paradisaea","Sternula albifrons","Tachybaptus ruficollis","Tadorna tadorna","Thalasseus sandvicensis","Tringa erythropus","Tringa glareola","Tringa nebularia","Tringa ochropus","Tringa totanus","Uria aalge","Vanellus vanellus"
"Mergus serrator",0.0712892741061755,0.132806891600861,0.0929790741206382,0.14622226566318,0.116017027330421,0.0908084163898117,0.102058371735791,0,0,0.270593560067244,0.055700968912155,0,0.130242143225142,0.0265714964424286,0,0.144790874524715,0.0523452826823614,0.120607988688582,0,0.271345029239766,0,0.175038520801233,0,0,0.0890652557319225,0.111034004163775,0,0,0.0502433663055424,0,0,0.136341463414634,0,0.165638389031705,0.659367396593674,0.239821029082774,0.173254455506146,0.18040024321252,0.104555710239547,0.0911313190573972,0.660337552742616,0.185721246166633,0,0.127430382549378,0.133780026551111,0.159154929577465,0.0896156161865831,0,0.116324643274866,0.33819018404908,0,0,0,0,0,0.047754714421381,0.654088050314465,0,0,0.107324349858287,0.22524572260648,0.486206896551724,0,0,0,0,0,0.318066157760814,0,0.109620596205962,0,0.171866137266024,0.118961038961039,0.0973365617433415,0,0.155998065140277,0.109398415756797,0.13003663003663,0.128333333333333,0.0642648490749755,0,0.112156900217386,0.138758476786646,0.158300623412607
"Morus bassanus",0,0.54377406931964,0.24774011299435,0,0,0,0.165134099616858,0,0,0.232461256457257,0.131786542923434,0,0,0,0,0.0979904306220096,0,0.397905759162304,0,0.111394557823129,0,0.147331495865698,0,0,0.0575385759434839,0,0,0,0.490243902439024,0,0,0.096732026143791,0,0,0,0,0.180878773645331,0.115532893918667,0,0.202510283725345,0,0.1319013695265,0,0.192194921195948,0.14068600057056,0.329832272793097,0.0971589676859683,0.160749506903353,0.0583762512170216,0.238571428571429,0.216888888888889,0,0,0,0,0.146183074265976,0,0,0.178859168546568,0.0916702772963605,0,0.10448859455482,0.0788186606471031,0,0,0,0.140602582496413,0.198041958041958,0,0.125174977447351,0.137585991244528,0.170899470899471,0.322283609576427,0,0.64957264957265,0.148975348975349,0.0967444717444716,0,0,0,0,0.214477788533936,0.400256849315068,0.105112264375129
"Numenius arquata",0.0996535779144474,0.07423296039536,0.0521992580816109,0.064857544141252,0.0473813387007334,0.0324004491664507,0.06117082069383,0.0627925461450145,0.0586954602959782,0.0473410309249744,0.0658028128792747,0.0478907258568275,0.0470162748643761,0.0544562066095653,0.0569289693593316,0.134563950711625,0.0552077695284976,0.0445581941763866,0.0401169163317501,0.127946127946128,0.218354430379747,0.0586798465736695,0,0.0993649082515058,0.0673422927223324,0.103522515765203,0.215635881280053,0.108866442199775,0.121932515337423,0.168330235653152,0.227427974444489,0.0804649396921817,0,0.0572244303561849,0.097914636523095,0.0381381804518341,0.0868632004303276,0.0674234773544884,0.0835731884224826,0.093755536395526,0,0.0546133756946872,0,0.064271994129623,0.0591271561501316,0.0508915258832081,0.0662426101398264,0.0798537390894078,0.0629011418143384,0.160473584463704,0.0761729601318084,0.0983574564969913,0.101653049591488,0.047754714421381,0.146183074265976,0,0.123533898130398,0,0.166461072966368,0.030097753387069,0.0799191150949945,0.197910940076965,0.0792112626015899,0.0951167728237792,0.192805755395683,0.118265993265993,0.0931933668035905,0.126553672316384,0.0672741728334658,0.099314310148668,0.220242914979757,0.0827597996478451,0.063715024160018,0.0775489952865294,0.214387031408308,0.0904542611859684,0.0682700465068737,0.16390243902439,0.102535122122133,0.0722881197917413,0.180912359745267,0.0712199605146708,0.092683973396267,0.0847579683962425
"Numenius phaeopus",0.0984292220466585,0,0.0536420101637494,0.117437587604652,0.107098855969493,0.116614255765199,0.0922105883002409,0.0454233409610985,0.138106549032915,0,0.131859131859132,0,0,0.0588494101071446,0,0.0761298149833183,0.114679699773084,0.0932260228034878,0,0,0,0,0,0,0.0929897559432562,0.0773207990599296,0,0.0488095238095239,0,0.0894179894179894,0,0.0806844046778119,0,0.123477543770617,0,0.113630994566501,0.0495345589946474,0.0728621632174931,0.153522219349119,0.168789941940604,0,0.0847952183109613,0,0.046860199395901,0.111487673327685,0,0,0.080299011333494,0.0915910264033155,0.134124778984592,0.100891861761427,0,0,0.654088050314465,0,0.123533898130398,0,0.386486486486486,0,0,0.102824060608579,0.0993980552554408,0,0.137549407114625,0,0,0.100215227333871,0,0,0.0850977856796509,0,0.123454501640499,0.151704073150457,0.235427064695357,0.237179487179487,0.0862149067498508,0.0400709653737916,0.134522482348569,0.099903777768481,0.0697501329080275,0.0870967741935484,0.0877036834177736,0,0.162250636868208
"Nycticorax nycticorax",0.244186046511628,0,0,0.197422680412371,0.248956703182055,0,0.132948495927137,0,0.280143255073617,0,0,0,0,0.25838097127297,0.503548387096774,0.492063492063492,0,0,0,0,0,0,0,0,0.221187561073748,0,0,0,0,0.539932508436445,0,0,0,0.128001064457917,0,0,0.725383707201889,0,0,0,0,0,0,0.249285714285714,0,0,0,0.326984126984127,0,0,0,0,0,0,0,0,0.386486486486486,0,0,0.330538085255066,0,0.578494623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397063142437592,0,0.328191945158526,0.319727891156462,0,0,0,0.132199546485261
"Phalacrocorax aristotelis",0,0.162030504602567,0,0,0.047969027671998,0.0829444856308055,0.124052492604578,0,0.258045977011494,0,0.248545454545455,0.117957746478873,0,0.160085655883975,0,0.205415499533147,0.108321710832171,0.0889804506005083,0,0,0.135422826729746,0,0,0.0867635189669089,0.115305742614463,0.125359342915811,0,0,0,0,0,0.256895841910251,0,0,0,0.282017428043306,0.253957122821078,0.140911617565314,0.134652345958169,0.228409436063582,0,0.149454205504688,0,0.34311620353663,0.240742881362463,0.177280091371252,0.291912212964845,0,0.0957635549660087,0.249380969225327,0.259598169882634,0,0,0,0.178859168546568,0.166461072966368,0,0,0,0.22831488251104,0,0,0,0.146241591108511,0.989528795811518,0,0.246515679442509,0.248888888888889,0.0947643979057593,0.198212689901698,0,0.232097186700767,0.226486486486486,0.175757575757576,0,0.146721552484563,0.200348198741128,0,0,0,0,0.319126535387015,0.167871602082128,0.190841587388586
"Phalacrocorax carbo",0.0765915119363396,0.0602126927767141,0.0352342289140206,0.0641703890869167,0.0210906609803343,0.0380055221698881,0.0274038827246823,0.118101484537537,0.0933496532027742,0.0589626902750802,0.0547149881624476,0.084360890748157,0.0314537260593339,0.0282294410270743,0.0326643447147044,0.0550933426385185,0.0313061777933208,0.056183912955388,0.0140164649106798,0.0136988340362192,0.0781150257063621,0.0170868347338935,0.0139048183284343,0.0274810195884629,0.0188230369843745,0.0293811634850267,0.0430843843889643,0,0.102115328890177,0.105413623159317,0.0909067355834936,0.0587282191989025,0.174991292232672,0.0294182613318024,0.0760187492665283,0.0550603036501505,0.0499752721949729,0.0332199200094558,0.0203465292530818,0.0389367227005604,0.121817315461269,0.0358021892966607,0.118512976385317,0.0403134621370034,0.0541454466872249,0.0352526224176628,0.096377890551244,0.0224491245235972,0.0314398385336125,0.0810080223229857,0.0639652600170504,0,0.0624182269343558,0.107324349858287,0.0916702772963605,0.030097753387069,0,0.330538085255066,0.22831488251104,0,0.0230533114441522,0.156292531656473,0.038939219168765,0.048083933493376,0.118457159414362,0.019928901528617,0.0662538276998692,0.234012753653121,0.0540185124528394,0.119309417495433,0.146757327564004,0.0576100659945016,0.10791616506153,0.0760577549127708,0.207243163340724,0.0473106415652962,0.10871141437001,0.0432382234079809,0.0526779348236379,0.0376671262747212,0.0418560844834364,0.0416931058159877,0.0670536799382411,0.0294017639931246
"Philomachus pugnax",0.112241593185332,0.0219689363963858,0.0744277854927089,0.0734594856865598,0.0799906008111562,0.0516986918888878,0.0914342516210962,0.0590768561248265,0.04879219324908,0.0725767519046541,0.0684872885426584,0.0506703652334721,0.015530839231547,0.0806944189742649,0.0345816241012749,0.148087657639032,0.0536977770089093,0.0858691039788182,0.0831117021276595,0.065413119372818,0.0919103082164647,0.0561618838406732,0.0503910503910503,0.0610073571024334,0.110538454169672,0.105733530956958,0.123514819166993,0.140548188078118,0,0.159475543983634,0.0743820081549438,0.130473719967883,0.0518102372034956,0.0607129991104054,0.131461131461131,0.0340779220779222,0.0944975554642091,0.0851850950422275,0.0789768148818595,0.0985792349726777,0,0.1016400532965,0,0.0652828604392079,0.0710819876024089,0.0721549047068135,0.0592021978613948,0.0679918074069099,0.0652244010245031,0.15812951853561,0.157053192022589,0.132996632996633,0,0.22524572260648,0,0.0799191150949945,0.102824060608579,0,0,0.0230533114441522,0,0.111049210770659,0.112542123644385,0.0870423546302943,0.278095238095238,0,0.0966692741570259,0,0.128597027511331,0.0575565241773088,0,0.0793572348518885,0.115493134365791,0.0796350871110341,0.113894713607769,0.135644911764315,0.0698901098901099,0.173931091739311,0.146986166007905,0.154104681760154,0.144110275689223,0.0991044206180154,0.0774812811293994,0.0744187884834424
"Platalea leucorodia",0.0959696727853152,0.0478337754199825,0.151658767772512,0.202587917758196,0.233347887541088,0.088479262672811,0.217102565025003,0.092284476087293,0.0269416573764401,0.208407985949825,0.218603221983232,0.126728110599078,0.084467466117931,0.22184804442869,0.148526077097506,0.145863125638407,0.0432238269849583,0.264380952380952,0.0345270183545117,0.305002253267237,0.280080482897384,0.10062893081761,0,0.0738271604938272,0.150724158250028,0.140124223602484,0,0,0,0.0657570422535212,0,0.0522698209718671,0.264880952380953,0.0917999812891759,0.195104697226938,0.294973706738413,0.245118476825794,0.110362755524046,0.0928175882304323,0.0767126378430212,0,0.191243799116531,0,0.192316202281243,0.151756691094077,0.126303127506014,0.0753567890817037,0.020159377668153,0.237073046582069,0.188405797101449,0.0849279161205767,0,0,0.486206896551724,0.10448859455482,0.197910940076965,0.0993980552554408,0.578494623655914,0,0.156292531656473,0.111049210770659,0,0.189524215251296,0.0351183208326067,0.0837406321277288,0.271059703236359,0.158149418813047,0,0.0655634357762018,0.340572848857853,0,0.183879665105719,0.0794377247466491,0.157894736842105,0.110678417708547,0.2139,0.245651373797827,0,0,0.178711484593838,0,0.104549823358271,0.246929824561404,0.174483707401439
"Pluvialis apricaria",0.0834386852085969,0,0.0492976588628762,0.0642316437843595,0.120623469455291,0.0605538284752789,0.0848161632388893,0.0950079770630534,0.0361181107449764,0.183027373628877,0.0775561097256858,0.0839188298484019,0.0452590047091765,0.0908933366597724,0,0.122379327157484,0.0359110264121727,0.105676467430482,0.1232917409388,0.25951341235184,0,0.136347530295514,0.217687074829932,0.163567362428843,0.0736883032197659,0.0947664256092127,0.0636766334440753,0,0,0.0602887276535267,0,0.0441417737192384,0.451940216646099,0.0453444444762197,0.30548221332652,0.0168200731307528,0.200728743626533,0.0721729742016137,0.0467613912606455,0.0731643924626382,0,0.12354657687991,0,0.138274763899493,0.0626573954036536,0.150209508318453,0.0449328063241108,0.0297052211472884,0.113702448741896,0.212962962962963,0.109108578496333,0.0558779282183537,0,0,0.0788186606471031,0.0792112626015899,0,0,0,0.038939219168765,0.112542123644385,0.189524215251296,0,0.163431226148996,0.0785714285714285,0.0725562646960027,0.158217094816372,0,0.0988258734789724,0.269457492248939,0,0.145326143603161,0.10311301891292,0.0787119856887297,0.257320872274143,0.115164773128219,0.168322618351841,0.143298538622129,0.131792135941514,0.215051975051975,0.12856335298393,0.0923434442270059,0.105261121108338,0.106159984139012
